source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,mineral_d,ff_d,total_d,ccontent,total_c,ccontent_1m,total_c_1m,pedon_start
LEWIS 1976,SW,Orthic Humo-Ferric Podzol,48.56666667,-124.3333333,LOW,6,Bf2,NA,-35,-50,15,1.46,0,35,1,1.63,0,,,,2320,,2320,,FALSE
LEWIS 1976,SW,Orthic Humo-Ferric Podzol,48.56666667,-124.3333333,LOW,7,Bf3,NA,-50,-65,15,1.46,0,34,1,0.85,0,,,,1229,,1229,,FALSE
LEWIS 1976,SW,Orthic Humo-Ferric Podzol,48.56666667,-124.3333333,LOW,8,Bf4,NA,-65,-80,15,1.46,0,43,1,1.96,0,,,,2447,,2447,,FALSE
LEWIS 1976,SW,Orthic Humo-Ferric Podzol,48.56666667,-124.3333333,LOW,9,Bfgj1,NA,-80,-95,15,1.46,0,33,1,2.77,0,,,,4064,,4064,,FALSE
LEWIS 1976,SW,Orthic Humo-Ferric Podzol,48.56666667,-124.3333333,LOW,10,Bfgj2,NA,-95,-110,15,1.46,0,33,1,3.92,0,,,,5752,,1917,,FALSE
LEWIS 1976,SW,Orthic Humo-Ferric Podzol,48.56666667,-124.3333333,LOW,11,C,NA,-110,-110,0,,0,0,2,0.43,0,,,,,,,,FALSE
KRANABETTER AND BANNER 2000,Rainbow1,Orthic Ferro-Humic Podozol,54.24027778,-130.0513889,HIGH,1,L,NA,25,22,3,0.11,0,0,2,53,0,25,25,50,1749,20984,1749,209.84,TRUE
KRANABETTER AND BANNER 2000,Rainbow1,Orthic Ferro-Humic Podozol,54.24027778,-130.0513889,HIGH,2,Hr,NA,22,7,15,0.11,0,0,2,53,0,,,,8745,,8745,,FALSE
KRANABETTER AND BANNER 2000,Rainbow1,Orthic Ferro-Humic Podozol,54.24027778,-130.0513889,HIGH,3,Hh,NA,7,0,7,0.11,0,0,2,53,0,,,,4081,,4081,,FALSE
KRANABETTER AND BANNER 2000,Rainbow1,Orthic Ferro-Humic Podozol,54.24027778,-130.0513889,HIGH,4,Ae,NA,0,-7,7,0.93,0,0,2,2.9,0,,,,1888,,1888,,FALSE
KRANABETTER AND BANNER 2000,Rainbow1,Orthic Ferro-Humic Podozol,54.24027778,-130.0513889,HIGH,5,Bhf,NA,-7,-20,13,0.86,0,0,0,2.9,0,,,,3242,,3242,,FALSE
KRANABETTER AND BANNER 2000,Rainbow1,Orthic Ferro-Humic Podozol,54.24027778,-130.0513889,HIGH,6,C,NA,-20,-25,5,1.74,0,0,0,1.47,2,,,,1279,,1279,,FALSE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,1,L,NA,11,10,1,0.14,0,0,2,55,0,100,11,111,770,13815,770,138.15,TRUE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,2,Hr,NA,10,1,9,0.14,0,0,2,55,0,,,,6930,,6930,,FALSE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,3,Hh,NA,1,0,1,0.14,0,0,2,55,0,,,,770,,770,,FALSE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,4,Ae,NA,0,-1,1,1.31,0,0,2,1.9,0,,,,249,,249,,FALSE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,5,Bf1,NA,-1,-6,5,1.46,0,70,0,1.9,0,,,,416,,416,,FALSE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,6,Bf2,NA,-6,-75,69,1.46,0,70,0,1.46,2,,,,4412,,4412,,FALSE
KRANABETTER AND BANNER 2000,Alywn Lk2,Orthic Humo-Ferric Podzol,54.21444444,-130.2402778,HIGH,7,BC,NA,-75,-100,25,1.19,0,70,0,0.3,2,,,,268,,268,,FALSE
KRANABETTER AND BANNER 2000,Diana3,Orthic Humo-Ferric Podzol,54.22222222,-130.175,HIGH,1,L,NA,24,22,2,0.14,0,0,2,53.7,0,100,24,124,1504,28254,1504,282.54,TRUE
KRANABETTER AND BANNER 2000,Diana3,Orthic Humo-Ferric Podzol,54.22222222,-130.175,HIGH,2,Hr,NA,10,1,9,0.14,0,0,2,53.7,0,,,,6766,,6766,,FALSE
KRANABETTER AND BANNER 2000,Diana3,Orthic Humo-Ferric Podzol,54.22222222,-130.175,HIGH,3,Hh,NA,1,0,1,0.14,0,0,2,53.7,0,,,,752,,752,,FALSE
KRANABETTER AND BANNER 2000,Diana3,Orthic Humo-Ferric Podzol,54.22222222,-130.175,HIGH,4,Ae,NA,0,-1,1,1.31,0,0,2,4.4,0,,,,576,,576,,FALSE
KRANABETTER AND BANNER 2000,Diana3,Orthic Humo-Ferric Podzol,54.22222222,-130.175,HIGH,5,Bfh,NA,-1,-42,41,1.46,0,50,0,4.4,0,,,,13169,,13169,,FALSE
KRANABETTER AND BANNER 2000,Diana3,Orthic Humo-Ferric Podzol,54.22222222,-130.175,HIGH,6,BC,NA,-42,-100,58,1.19,0,50,0,1.59,2,,,,5487,,5487,,FALSE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,1,L,NA,11,10,1,0.11,0,0,2,54.7,0,100,11,111,602,27241,602,272.41,TRUE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,2,Fm,NA,10,9,1,0.11,0,0,2,54.7,0,,,,602,,602,,FALSE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,3,Hr,NA,9,1,8,0.11,0,0,2,54.7,0,,,,4814,,4814,,FALSE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,4,Hh,NA,1,0,1,0.11,0,0,2,54.7,0,,,,602,,602,,FALSE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,5,Bhf1,NA,0,-15,15,0.86,0,40,0,5.3,0,,,,4102,,4102,,FALSE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,6,Bhf2,NA,-15,-50,35,0.86,0,40,0,4.46,2,,,,8055,,8055,,FALSE
KRANABETTER AND BANNER 2000,Diana4,Orthic Ferro-Humic Podozol,54.22527778,-130.1597222,HIGH,7,BC,NA,-50,-100,50,1.71,0,40,0,1.65,2,,,,8464,,8464,,FALSE
KRANABETTER AND BANNER 2000,SmithIsland5,Orthic Ferro-Humic Podozol,54.18055556,-130.2180556,HIGH,1,L,NA,15,14,1,0.11,0,0,2,54.2,0,90,15,105,596,63743,596,637.43,TRUE
KRANABETTER AND BANNER 2000,SmithIsland5,Orthic Ferro-Humic Podozol,54.18055556,-130.2180556,HIGH,2,Hr,NA,14,3,11,0.11,0,0,2,54.2,0,,,,6558,,6558,,FALSE
KRANABETTER AND BANNER 2000,SmithIsland5,Orthic Ferro-Humic Podozol,54.18055556,-130.2180556,HIGH,3,Hzi,NA,3,0,3,0.11,0,0,2,54.2,0,,,,1789,,1789,,FALSE
KRANABETTER AND BANNER 2000,SmithIsland5,Orthic Ferro-Humic Podozol,54.18055556,-130.2180556,HIGH,4,Ae,NA,0,-1,1,0.93,0,0,2,10.5,0,,,,976,,976,,FALSE
KRANABETTER AND BANNER 2000,SmithIsland5,Orthic Ferro-Humic Podozol,54.18055556,-130.2180556,HIGH,5,Bhf,NA,-1,-40,39,0.86,0,20,0,10.5,0,,,,28174,,28174,,FALSE
KRANABETTER AND BANNER 2000,SmithIsland5,Orthic Ferro-Humic Podozol,54.18055556,-130.2180556,HIGH,6,BC,NA,-40,-90,50,1.71,0,20,0,3.75,2,,,,25650,,25650,,FALSE
KRANABETTER AND BANNER 2000,Giltoyees6,Hemic Folisol (used podzol Db),53.79027778,-128.9680556,HIGH,1,L,NA,46,45,1,0.14,0,0,2,56.8,0,1,46,47,795,37745,795,377.45,TRUE
KRANABETTER AND BANNER 2000,Giltoyees6,Hemic Folisol (used podzol Db),53.79027778,-128.9680556,HIGH,2,Hr,NA,45,0,45,0.14,0,0,2,56.8,0,,,,35784,,35784,,FALSE
KRANABETTER AND BANNER 2000,Giltoyees6,Hemic Folisol (used podzol Db),53.79027778,-128.9680556,HIGH,3,C,NA,0,-1,1,1.74,0,0,0,6.7,0,,,,1166,,1166,,FALSE
KRANABETTER AND BANNER 2000,WorkIs7,Orthic Humo-Ferric Podzol,53.17611111,-128.6694444,HIGH,1,L,NA,11,10,1,0.14,0,0,2,50.5,0,100,11,111,707,37185,707,371.85,TRUE
KRANABETTER AND BANNER 2000,WorkIs7,Orthic Humo-Ferric Podzol,53.17611111,-128.6694444,HIGH,2,Hr,NA,10,2,8,0.14,0,0,2,50.5,0,,,,5656,,5656,,FALSE
KRANABETTER AND BANNER 2000,WorkIs7,Orthic Humo-Ferric Podzol,53.17611111,-128.6694444,HIGH,3,Hh,NA,2,0,2,0.14,0,0,2,50.5,0,,,,1414,,1414,,FALSE
KRANABETTER AND BANNER 2000,WorkIs7,Orthic Humo-Ferric Podzol,53.17611111,-128.6694444,HIGH,4,Ae,NA,0,-5,5,1.31,0,12,0,3.8,0,,,,2190,,2190,,FALSE
KRANABETTER AND BANNER 2000,WorkIs7,Orthic Humo-Ferric Podzol,53.17611111,-128.6694444,HIGH,5,Bf,NA,-5,-100,95,1.46,0,12,0,2.23,2,,,,27218,,27218,,FALSE
KRANABETTER AND BANNER 2000,Boatbluff8,Orthic Ferro-Humic Podozol,52.65527778,-128.7286111,HIGH,1,L,NA,18,17,1,0.11,0,0,2,54,0,75,18,93,594,18794,594,187.94,TRUE
KRANABETTER AND BANNER 2000,Boatbluff8,Orthic Ferro-Humic Podozol,52.65527778,-128.7286111,HIGH,2,Hr,NA,17,12,5,0.11,0,0,2,54,0,,,,2970,,2970,,FALSE
KRANABETTER AND BANNER 2000,Boatbluff8,Orthic Ferro-Humic Podozol,52.65527778,-128.7286111,HIGH,3,Hh,NA,12,0,12,0.11,0,0,2,54,0,,,,7128,,7128,,FALSE
KRANABETTER AND BANNER 2000,Boatbluff8,Orthic Ferro-Humic Podozol,52.65527778,-128.7286111,HIGH,4,Bhf,NA,0,-40,40,0.86,0,60,0,3.8,0,,,,5229,,5229,,FALSE
KRANABETTER AND BANNER 2000,Boatbluff8,Orthic Ferro-Humic Podozol,52.65527778,-128.7286111,HIGH,5,BC,NA,-40,-75,35,1.71,0,60,0,1.2,2,,,,2873,,2873,,FALSE
KRANABETTER AND BANNER 2000,Aristazabal9,Orthic Humo-Ferric Podzol,52.6825,-129.0527778,HIGH,1,L,NA,8,7,1,0.14,0,0,2,55.2,0,32,8,40,773,27875,773,278.75,TRUE
KRANABETTER AND BANNER 2000,Aristazabal9,Orthic Humo-Ferric Podzol,52.6825,-129.0527778,HIGH,2,Hr,NA,7,0.5,7,0.14,0,0,2,55.2,0,,,,5410,,5410,,FALSE
KRANABETTER AND BANNER 2000,Aristazabal9,Orthic Humo-Ferric Podzol,52.6825,-129.0527778,HIGH,3,Hh,NA,0.5,0,1,0.14,0,0,2,55.2,0,,,,773,,773,,FALSE
KRANABETTER AND BANNER 2000,Aristazabal9,Orthic Humo-Ferric Podzol,52.6825,-129.0527778,HIGH,4,Bf,NA,0,-30,30,1.46,0,5,0,5,0,,,,20805,,20805,,FALSE
KRANABETTER AND BANNER 2000,Aristazabal9,Orthic Humo-Ferric Podzol,52.6825,-129.0527778,HIGH,5,Bhf,NA,-30,-32,2,1.46,0,5,0,0.41,2,,,,114,,114,,FALSE
KRANABETTER AND BANNER 2000,EmilyCarr10,Orthic Drystic Burnisol,52.97,-129.1925,HIGH,1,L,NA,13,12,1,0.16,0,0,2,56.8,0,32,13,45,909,16270,909,162.7,TRUE
KRANABETTER AND BANNER 2000,EmilyCarr10,Orthic Drystic Burnisol,52.97,-129.1925,HIGH,2,Fm,NA,12,10,2,0.16,0,0,2,56.8,0,,,,1818,,1818,,FALSE
KRANABETTER AND BANNER 2000,EmilyCarr10,Orthic Drystic Burnisol,52.97,-129.1925,HIGH,3,Hr,NA,10,0,10,0.16,0,0,2,56.8,0,,,,9088,,9088,,FALSE
KRANABETTER AND BANNER 2000,EmilyCarr10,Orthic Drystic Burnisol,52.97,-129.1925,HIGH,4,Bm,NA,0,-30,30,1.45,0,15,0,1.2,0,,,,4437,,4437,,FALSE
KRANABETTER AND BANNER 2000,EmilyCarr10,Orthic Drystic Burnisol,52.97,-129.1925,HIGH,5,Bhf,NA,-30,-32,2,1.03,0,15,0,0.1,2,,,,18,,18,,FALSE
KRANABETTER AND BANNER 2000,Campania11,Orthic Drystic Burnisol,53.08777778,-129.4727778,HIGH,1,L,NA,6,5,1,0.16,0,0,2,45.8,0,8,6,14,733,8138,733,81.38,TRUE
KRANABETTER AND BANNER 2000,Campania11,Orthic Drystic Burnisol,53.08777778,-129.4727778,HIGH,2,Fm,NA,5,0,5,0.16,0,0,2,45.8,0,,,,3664,,3664,,FALSE
KRANABETTER AND BANNER 2000,Campania11,Orthic Drystic Burnisol,53.08777778,-129.4727778,HIGH,3,Bm,NA,0,-8,8,1.45,0,25,0,4.3,0,,,,3741,,3741,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,1,L,NA,22,21,1,0.11,0,0,2,51.5,0,75,22,97,566,55375,566,553.75,TRUE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,2,Fm,NA,21,17,4,0.11,0,0,2,51.5,0,,,,2266,,2266,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,3,Hr,NA,17,7,10,0.11,0,0,2,51.5,0,,,,5665,,5665,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,4,Hh,NA,7,0,7,0.11,0,0,2,51.5,0,,,,3966,,3966,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,5,Ah,NA,0,-7,7,0.93,0,0,2,6.8,0,,,,4427,,4427,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,6,Ae,NA,-7,-15,8,0.93,0,0,2,6.8,0,,,,5059,,5059,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,7,Bhf,NA,-15,-30,15,0.86,0,0,0,6.8,0,,,,8772,,8772,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,8,BC,NA,-30,-40,10,1.71,0,0,0,6.76,2,,,,11560,,11560,,FALSE
KRANABETTER AND BANNER 2000,Hanmer12,Orthic Ferro-Humic Podozol,54.03527778,-130.2608333,HIGH,9,C,NA,-40,-75,35,1.74,0,0,0,2.15,2,,,,13094,,13094,,FALSE
KRANABETTER AND BANNER 2000,Oona,Folisol (but horizons like pod),53.95666667,-130.2716667,HIGH,1,L,NA,46,45,1,0.14,0,0,2,45,0,20,46,66,630,40397,630,403.97,TRUE
KRANABETTER AND BANNER 2000,Oona,Folisol (but horizons like pod),53.95666667,-130.2716667,HIGH,2,Hr,NA,45,20,25,0.14,0,0,2,45,0,,,,15750,,15750,,FALSE
KRANABETTER AND BANNER 2000,Oona,Folisol (but horizons like pod),53.95666667,-130.2716667,HIGH,3,Hh,NA,20,0,20,0.14,0,0,2,45,0,,,,12600,,12600,,FALSE
KRANABETTER AND BANNER 2000,Oona,Folisol (but horizons like pod),53.95666667,-130.2716667,HIGH,4,Ae,NA,0,-5,5,0.93,0,0,2,4.3,0,,,,2000,,2000,,FALSE
KRANABETTER AND BANNER 2000,Oona,Folisol (but horizons like pod),53.95666667,-130.2716667,HIGH,5,Bf,NA,-5,-20,15,1.46,0,0,0,4.3,0,,,,9417,,9417,,FALSE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,1,Om1,NA,15,8,7,0.12,0,0,0,32.69,0,85,15,100,2746,16346,2746,163.46,TRUE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,2,Om2,NA,8,0,8,0.12,0,0,0,23.02,0,,,,2210,,2210,,FALSE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,3,Bh,NA,0,-14,14,0.86,0,20,0,3.3,0,,,,3179,,3179,,FALSE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,4,Bhc1,NA,-14,-36,22,0.86,0,20,0,3.18,0,,,,4813,,4813,,FALSE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,5,Bmc,NA,-36,-50,14,0.86,0,30,0,0.93,0,,,,784,,784,,FALSE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,6,Bhc2,NA,-50,-70,20,0.86,0,30,0,1.1,0,,,,1324,,1324,,FALSE
Hakai DSM pedon master data file,BC15-21,Orstein Humic Podzol,51.64361111,-128.1430556,HIGH,7,BC,NA,-70,-85,15,1.73,0,30,0,0.71,0,,,,1290,,1290,,FALSE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,1,Fm,NA,28,22,6,0.14,0,0,0,54.87,0,43,28,71,4609,25982,4609,259.82,TRUE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,2,Hh1,NA,22,12,10,0.14,0,0,0,50.19,0,,,,7027,,7027,,FALSE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,3,Hh2,NA,12,4,8,0.14,0,0,0,37.64,0,,,,4216,,4216,,FALSE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,4,Hhi,NA,4,0,4,0.14,0,0,0,17.66,0,,,,989,,989,,FALSE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,5,Bf,NA,0,-10,10,1.46,0,20,0,4.09,0,,,,4777,,4777,,FALSE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,6,Bfg,NA,-10,-23,13,1.46,0,20,0,2.13,0,,,,3234,,3234,,FALSE
Hakai DSM pedon master data file,DSM18,Gleyed Humo-Ferric Podzol,51.6098,-127.97309,HIGH,7,Cg,NA,-23,-43,20,1.57,0,20,0,0.45,0,,,,1130,,1130,,FALSE
Hakai DSM pedon master data file,DSM52,Humic Folisol,51.657104,-128.015284,HIGH,1,Lv,NA,0,-4,4,0.11,0,0,0,52.14,0,100,0,100,2294,71893,2294,485.8,TRUE
Hakai DSM pedon master data file,DSM52,Humic Folisol,51.657104,-128.015284,HIGH,2,Faw,NA,-4,-20,16,0.11,0,0,0,57.1,0,,,,10050,,10050,,FALSE
Hakai DSM pedon master data file,DSM52,Humic Folisol,51.657104,-128.015284,HIGH,3,Hh,NA,-20,-60,40,0.11,0,0,0,53.89,0,,,,23712,,23712,,FALSE
Hakai DSM pedon master data file,DSM52,Humic Folisol,51.657104,-128.015284,HIGH,4,Hhi,NA,-60,-90,30,0.11,0,0,0,20.29,0,,,,6696,,6696,,FALSE
Hakai DSM pedon master data file,DSM52,Humic Folisol,51.657104,-128.015284,HIGH,5,Bh,NA,-90,-140,50,0.86,0,10,0,7.53,0,,,,29141,,5828,,FALSE
Hakai DSM pedon master data file,DSM54,Humic Folisol,51.658914,-128.07333,HIGH,1,Lv,NA,0,-2,2,0.11,0,0,0,56.17,0,100,0,100,1236,71307,1236,647.28,TRUE
Hakai DSM pedon master data file,DSM54,Humic Folisol,51.658914,-128.07333,HIGH,2,Fm,NA,-2,-5,3,0.11,0,0,0,56.26,0,,,,1857,,1857,,FALSE
Hakai DSM pedon master data file,DSM54,Humic Folisol,51.658914,-128.07333,HIGH,3,Hh1,NA,-5,-65,60,0.11,0,0,0,59.15,0,,,,39039,,39039,,FALSE
Hakai DSM pedon master data file,DSM54,Humic Folisol,51.658914,-128.07333,HIGH,4,Hh2,NA,-65,-100,35,0.11,0,0,0,58.69,0,,,,22596,,22596,,FALSE
Hakai DSM pedon master data file,DSM54,Humic Folisol,51.658914,-128.07333,HIGH,5,Hh3,NA,-100,-110,10,0.11,0,0,0,59.81,0,,,,6579,,0,,FALSE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,1,S/L,NA,13,10,3,0.11,0,0,0,54.55,0,65,13,78,1800,29841,1800,298.41,TRUE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,2,Fm,NA,10,4,6,0.11,0,0,0,47.64,0,,,,3144,,3144,,FALSE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,3,Hh,NA,4,0,4,0.11,0,0,0,49.16,0,,,,2163,,2163,,FALSE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,4,Ahe,NA,0,-8,8,0.93,0,30,0,7.35,0,,,,3828,,3828,,FALSE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,5,Bhc1,NA,-8,-23,15,0.86,0,30,0,8.05,0,,,,7269,,7269,,FALSE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,6,Bhc2,NA,-23,-42,19,0.86,0,30,0,7.31,0,,,,8361,,8361,,FALSE
Hakai DSM pedon master data file,DSM55,Orstein Humic Podzol,51.659551,-128.072886,HIGH,7,BCc,NA,-42,-65,23,1.71,0,30,0,1.19,0,,,,3276,,3276,,FALSE
Hakai DSM pedon master data file,DSM76,Humic Folisol,51.646445,-128.007142,HIGH,1,S/L,NA,13,12,1,0.11,0,0,0,52.62,0,7,13,20,579,9228,579,92.28,TRUE
Hakai DSM pedon master data file,DSM76,Humic Folisol,51.646445,-128.007142,HIGH,2,Fm,NA,12,10,2,0.11,0,0,0,54.62,0,,,,1202,,1202,,FALSE
Hakai DSM pedon master data file,DSM76,Humic Folisol,51.646445,-128.007142,HIGH,3,Hh1,NA,10,5,5,0.11,0,0,0,56,0,,,,3080,,3080,,FALSE
Hakai DSM pedon master data file,DSM76,Humic Folisol,51.646445,-128.007142,HIGH,4,Hh2,NA,5,0,5,0.11,0,0,0,50.73,0,,,,2790,,2790,,FALSE
Hakai DSM pedon master data file,DSM76,Humic Folisol,51.646445,-128.007142,HIGH,5,Ae,NA,0,-7,7,1.31,0,0,0,1.72,0,,,,1577,,1577,,FALSE
Hakai DSM pedon master data file,DSM83,Humic Folisol,51.644306,-128.010719,HIGH,1,Lv,NA,13,12,1,0.11,0,0,0,55.68,0,7,13,20,612,9247,612,92.47,TRUE
Hakai DSM pedon master data file,DSM83,Humic Folisol,51.644306,-128.010719,HIGH,2,Fm,NA,12,10,2,0.11,0,0,0,55.52,0,,,,1221,,1221,,FALSE
Hakai DSM pedon master data file,DSM83,Humic Folisol,51.644306,-128.010719,HIGH,3,Hh,NA,10,3,7,0.11,0,0,0,57.84,0,,,,4454,,4454,,FALSE
Hakai DSM pedon master data file,DSM83,Humic Folisol,51.644306,-128.010719,HIGH,4,Hhi,NA,3,0,3,0.11,0,0,0,17.73,0,,,,585,,585,,FALSE
Hakai DSM pedon master data file,DSM83,Humic Folisol,51.644306,-128.010719,HIGH,5,Ae,NA,0,-7,7,1.31,0,0,0,2.59,0,,,,2375,,2375,,FALSE
Hakai DSM pedon master data file,DSM84,Orthic Humic Podzol,51.644187,-128.010846,HIGH,1,Lv,NA,36,34,2,0.11,0,0,0,55.68,0,58,36,94,1225,75726,1225,757.26,TRUE
Hakai DSM pedon master data file,DSM84,Orthic Humic Podzol,51.644187,-128.010846,HIGH,2,Fm,NA,34,30,4,0.11,0,0,0,55.36,0,,,,2436,,2436,,FALSE
Hakai DSM pedon master data file,DSM84,Orthic Humic Podzol,51.644187,-128.010846,HIGH,3,Hh1,NA,30,12,18,0.11,0,0,0,57.85,0,,,,11454,,11454,,FALSE
Hakai DSM pedon master data file,DSM84,Orthic Humic Podzol,51.644187,-128.010846,HIGH,4,Hh2,NA,12,0,12,0.11,0,0,0,47.34,0,,,,6249,,6249,,FALSE
Hakai DSM pedon master data file,DSM84,Orthic Humic Podzol,51.644187,-128.010846,HIGH,5,Ahe,NA,0,-16,16,0.93,0,0,0,5.31,0,,,,7901,,7901,,FALSE
Hakai DSM pedon master data file,DSM84,Orthic Humic Podzol,51.644187,-128.010846,HIGH,6,Bh,NA,-16,-58,42,0.86,0,5,0,13.54,0,,,,46461,,46461,,FALSE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,1,S/L,NA,45,43,2,0.11,0,0,0,51.98,0,45,45,90,1144,35398,1144,353.98,TRUE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,2,Fm,NA,43,40,3,0.11,0,0,0,42.24,0,,,,1394,,1394,,FALSE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,3,Hh1,NA,40,20,20,0.11,0,0,0,54.32,0,,,,11950,,11950,,FALSE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,4,Hh2,NA,20,0,20,0.11,0,0,0,37.97,0,,,,8353,,8353,,FALSE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,5,Bh,NA,0,-15,15,0.86,0,20,0,8.84,0,,,,9123,,9123,,FALSE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,6,Bhc,NA,-15,-25,10,0.86,0,30,0,1.86,0,,,,1120,,1120,,FALSE
Hakai DSM pedon master data file,DSM85,Humic Folisol,51.648449,-128.068804,HIGH,7,Cg,NA,-25,-45,20,1.74,0,30,0,0.95,0,,,,2314,,2314,,FALSE
Hakai DSM pedon master data file,DSM94,Orstein Humic Podzol,51.650703,-128.128497,HIGH,1,S/L,NA,30,28,2,0.11,0,0,0,52.7,0,65,30,95,1159,37681,1159,376.81,TRUE
Hakai DSM pedon master data file,DSM94,Orstein Humic Podzol,51.650703,-128.128497,HIGH,2,Fm,NA,28,20,8,0.11,0,0,0,53.65,0,,,,4721,,4721,,FALSE
Hakai DSM pedon master data file,DSM94,Orstein Humic Podzol,51.650703,-128.128497,HIGH,3,Hh,NA,20,0,20,0.11,0,0,0,57.72,0,,,,12698,,12698,,FALSE
Hakai DSM pedon master data file,DSM94,Orstein Humic Podzol,51.650703,-128.128497,HIGH,4,Ahe,NA,0,-12,12,0.93,0,0,0,7.53,0,,,,8403,,8403,,FALSE
Hakai DSM pedon master data file,DSM94,Orstein Humic Podzol,51.650703,-128.128497,HIGH,5,IIBh,NA,-12,-22,10,0.86,0,10,0,5.82,0,,,,4505,,4505,,FALSE
